,movieID,recomendation,movie name,recomendation name
3385,90345,2763,"Thing, The (2011)","Thomas Crown Affair, The (1999)"
3386,90376,1307,We Need to Talk About Kevin (2011),When Harry Met Sally... (1989)
3387,90405,34150,In Time (2011),Fantastic Four (2005)
3388,90430,852,Carnage (2011),Tin Cup (1996)
3389,90439,5218,Margin Call (2011),Ice Age (2002)
3390,90522,318,Johnny English Reborn (2011),"Shawshank Redemption, The (1994)"
3391,90531,7376,Shame (2011),Walking Tall (2004)
3392,90600,2729,Headhunters (Hodejegerne) (2011),Lolita (1962)
3393,90647,4226,Puss in Boots (2011),Memento (2000)
3394,90717,1,Tower Heist (2011),Toy Story (1995)
3395,90746,1,"Adventures of Tintin, The (2011)",Toy Story (1995)
3396,90866,3062,Hugo (2011),"Longest Day, The (1962)"
3397,91077,2706,"Descendants, The (2011)",American Pie (1999)
3398,91094,898,"Muppets, The (2011)","Philadelphia Story, The (1940)"
3399,91104,3505,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",No Way Out (1987)
3400,91485,1206,"Expendables 2, The (2012)","Clockwork Orange, A (1971)"
3401,91500,7153,The Hunger Games (2012),"Lord of the Rings: The Return of the King, The (2003)"
3402,91529,7153,"Dark Knight Rises, The (2012)","Lord of the Rings: The Return of the King, The (2003)"
3403,91535,103341,"Bourne Legacy, The (2012)","World's End, The (2013)"
3404,91542,1,Sherlock Holmes: A Game of Shadows (2011),Toy Story (1995)
3405,91630,1,Mission: Impossible - Ghost Protocol (2011),Toy Story (1995)
3406,91653,65230,We Bought a Zoo (2011),Marley & Me (2008)
3407,91658,54503,"Girl with the Dragon Tattoo, The (2011)",Superbad (2007)
3408,91974,86332,Underworld: Awakening (2012),Thor (2011)
3409,91976,1,"Grey, The (2012)",Toy Story (1995)
3410,92259,3000,Intouchables (2011),Princess Mononoke (Mononoke-hime) (1997)
3411,92420,103539,Chronicle (2012),The Spectacular Now (2013)
3412,92422,1,"Woman in Black, The (2012)",Toy Story (1995)
3413,92507,168250,Safe House (2012),Get Out (2017)
3414,93270,183837,Project X (2012),The Favourite
3415,93272,1980,Dr. Seuss' The Lorax (2012),Friday the 13th Part VII: The New Blood (1988)
3416,93326,117881,This Means War (2012),Still Alice (2014)
3417,93363,1653,John Carter (2012),Gattaca (1997)
3418,93510,109374,21 Jump Street (2012),"Grand Budapest Hotel, The (2014)"
3419,93721,782,Jiro Dreams of Sushi (2011),"Fan, The (1996)"
3420,93831,159817,American Reunion (American Pie 4) (2012),Planet Earth (2006)
3421,93838,164179,The Raid: Redemption (2011),Arrival (2016)
3422,93840,166528,"Cabin in the Woods, The (2012)",Rogue One: A Star Wars Story (2016)
3423,94018,71745,Battleship (2012),Where the Wild Things Are (2009)
3424,94070,4641,"Best Exotic Marigold Hotel, The (2011)",Ghost World (2001)
3425,94478,4084,Dark Shadows (2012),Beverly Hills Cop II (1987)
3426,94677,47200,"Dictator, The (2012)",Crank (2006)
3427,94777,1136,Men in Black III (M.III.B.) (M.I.B.³) (2012),Monty Python and the Holy Grail (1975)
3428,94780,2174,Snow White and the Huntsman (2012),Beetlejuice (1988)
3429,94864,356,Prometheus (2012),Forrest Gump (1994)
3430,94959,1,Moonrise Kingdom (2012),Toy Story (1995)
3431,95088,4975,Safety Not Guaranteed (2012),Vanilla Sky (2001)
3432,95105,1840,Madagascar 3: Europe's Most Wanted (2012),He Got Game (1998)
3433,95167,1,Brave (2012),Toy Story (1995)
3434,95207,32587,Abraham Lincoln: Vampire Hunter (2012),Sin City (2005)
3435,95309,2090,Seeking a Friend for the End of the World (2012),"Rescuers, The (1977)"
3436,95441,46972,Ted (2012),Night at the Museum (2006)
3437,95510,8972,"Amazing Spider-Man, The (2012)",National Treasure (2004)
3438,95543,5135,Ice Age 4: Continental Drift (2012),Monsoon Wedding (2001)
3439,95558,96728,Beasts of the Southern Wild (2012),"Master, The (2012)"
3440,95858,2325,For the Birds (2000),Orgazmo (1997)
3441,95873,1409,Ruby Sparks (2012),Michael (1996)
3442,95875,1090,Total Recall (2012),Platoon (1986)
3443,96079,1380,Skyfall (2012),Grease (1978)
3444,96110,493,"Campaign, The (2012)",Menace II Society (1993)
3445,96281,2463,ParaNorman (2012),Ruthless People (1986)
3446,96432,2764,Lawless (2012),"Thomas Crown Affair, The (1968)"
3447,96488,169,Searching for Sugar Man (2012),Free Willy 2: The Adventure Home (1995)
3448,96588,1968,Pitch Perfect (2012),"Breakfast Club, The (1985)"
3449,96610,79132,Looper (2012),Inception (2010)
3450,96691,2167,Resident Evil: Retribution (2012),Blade (1998)
3451,96728,168252,"Master, The (2012)",Logan (2017)
3452,96737,85020,Dredd (2012),"Mechanic, The (2011)"
3453,96811,5481,End of Watch (2012),Austin Powers in Goldmember (2002)
3454,96821,1,"Perks of Being a Wallflower, The (2012)",Toy Story (1995)
3455,96829,31658,"Hunt, The (Jagten) (2012)",Howl's Moving Castle (Hauru no ugoku shiro) (2004)
3456,96861,733,Taken 2 (2012),"Rock, The (1996)"
3457,97188,30707,Sinister (2012),Million Dollar Baby (2004)
3458,97225,1713,Hotel Transylvania (2012),Mouse Hunt (1997)
3459,97304,2692,Argo (2012),Run Lola Run (Lola rennt) (1998)
3460,97306,1617,Seven Psychopaths (2012),L.A. Confidential (1997)
3461,97752,4011,Cloud Atlas (2012),Snatch (2000)
3462,97913,57640,Wreck-It Ralph (2012),Hellboy II: The Golden Army (2008)
3463,97921,8370,Silver Linings Playbook (2012),"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
3464,97923,1,Flight (2012),Toy Story (1995)
3465,97938,91077,Life of Pi (2012),"Descendants, The (2011)"
3466,98154,27592,Lincoln (2012),Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
3467,98203,1215,"Twilight Saga: Breaking Dawn - Part 2, The (2012)",Army of Darkness (1993)
3468,98243,69644,Rise of the Guardians (2012),Ice Age: Dawn of the Dinosaurs (2009)
3469,98491,85774,Paperman (2012),Senna (2010)
3470,98809,2959,"Hobbit: An Unexpected Journey, The (2012)",Fight Club (1999)
3471,98961,5065,Zero Dark Thirty (2012),"Mothman Prophecies, The (2002)"
3472,99007,2236,Warm Bodies (2013),Simon Birch (1998)
3473,99112,6966,Jack Reacher (2012),Darkman (1990)
3474,99114,119145,Django Unchained (2012),Kingsman: The Secret Service (2015)
3475,99145,2436,"Impossible, The (Imposible, Lo) (2012)",Tea with Mussolini (1999)
3476,99149,1188,"Misérables, Les (2012)",Strictly Ballroom (1992)
3477,100163,8371,Hansel & Gretel: Witch Hunters (2013),"Chronicles of Riddick, The (2004)"
3478,100383,105653,Side Effects (2013),Escape Plan (2013)
3479,100498,2108,"Good Day to Die Hard, A (2013)",L.A. Story (1991)
3480,100714,3969,Before Midnight (2013),Pay It Forward (2000)
3481,101112,58803,Oz the Great and Powerful (2013),21 (2008)
3482,101142,366,"Croods, The (2013)","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)"
3483,101362,1281,Olympus Has Fallen (2013),"Great Dictator, The (1940)"
3484,101525,733,"Place Beyond the Pines, The (2012)","Rock, The (1996)"
3485,101864,6281,Oblivion (2013),Phone Booth (2002)
3486,102123,1,This Is the End (2013),Toy Story (1995)
3487,102125,5618,Iron Man 3 (2013),Spirited Away (Sen to Chihiro no kamikakushi) (2001)
3488,102194,1,Mud (2012),Toy Story (1995)
3489,102407,1,"Great Gatsby, The (2013)",Toy Story (1995)
3490,102445,6874,Star Trek Into Darkness (2013),Kill Bill: Vol. 1 (2003)
3491,102481,4017,"Internship, The (2013)",Pollock (2000)
3492,102686,1248,"Hangover Part III, The (2013)",Touch of Evil (1958)
3493,102716,166635,"Fast & Furious 6 (Fast and the Furious 6, The) (2013)",Passengers (2016)
3494,102880,105468,After Earth (2013),Cloudy with a Chance of Meatballs 2 (2013)
3495,102903,2194,Now You See Me (2013),"Untouchables, The (1987)"
3496,102993,1,"Way, Way Back, The (2013)",Toy Story (1995)
3497,103042,103249,Man of Steel (2013),World War Z (2013)
3498,103075,64716,"Purge, The (2013)",Seven Pounds (2008)
3499,103141,1515,Monsters University (2013),Volcano (1997)
3500,103228,58998,Pacific Rim (2013),Forgetting Sarah Marshall (2008)
3501,103249,2571,World War Z (2013),"Matrix, The (1999)"
3502,103253,327,Elysium (2013),Tank Girl (1995)
3503,103335,3785,Despicable Me 2 (2013),Scary Movie (2000)
3504,103339,73023,White House Down (2013),Crazy Heart (2009)
3505,103341,46970,"World's End, The (2013)",Talladega Nights: The Ballad of Ricky Bobby (2006)
3506,103372,3429,"Heat, The (2013)",Creature Comforts (1989)
3507,103384,14,"Lone Ranger, The (2013)",Nixon (1995)
3508,103539,47,The Spectacular Now (2013),Seven (a.k.a. Se7en) (1995)
3509,103688,4308,"Conjuring, The (2013)",Moulin Rouge (2001)
3510,103772,2932,"Wolverine, The (2013)",Days of Heaven (1978)
3511,103810,166643,Red 2 (2013),Hidden Figures (2016)
3512,103883,71033,2 Guns (2013),"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
3513,103980,1224,Blue Jasmine (2013),Henry V (1989)
3514,104211,55721,We're the Millers (2013),Elite Squad (Tropa de Elite) (2007)
3515,104241,106782,Kick-Ass 2 (2013),"Wolf of Wall Street, The (2013)"
3516,104243,122904,Riddick (2013),Deadpool (2016)
3517,104283,102,"Wind Rises, The (Kaze tachinu) (2013)",Mr. Wrong (1996)
3518,104374,2058,About Time (2013),"Negotiator, The (1998)"
3519,104841,103341,Gravity (2013),"World's End, The (2013)"
3520,104879,4027,Prisoners (2013),"O Brother, Where Art Thou? (2000)"
3521,104913,68791,Rush (2013),Terminator Salvation (2009)
3522,104944,2671,Short Term 12 (2013),Notting Hill (1999)
3523,105197,6059,Nebraska (2013),"Recruit, The (2003)"
3524,105213,5876,Don Jon (2013),"Quiet American, The (2002)"
3525,105355,4990,Blue Is the Warmest Color (La vie d'Adèle) (2013),Jimmy Neutron: Boy Genius (2001)
3526,105468,63062,Cloudy with a Chance of Meatballs 2 (2013),Changeling (2008)
3527,105504,96610,Captain Phillips (2013),Looper (2012)
3528,105653,79134,Escape Plan (2013),Grown Ups (2010)
3529,105844,55820,12 Years a Slave (2013),No Country for Old Men (2007)
3530,106002,247,Ender's Game (2013),Heavenly Creatures (1994)
3531,106072,7438,Thor: The Dark World (2013),Kill Bill: Vol. 2 (2004)
3532,106100,1036,Dallas Buyers Club (2013),Die Hard (1988)
3533,106438,162,Philomena (2013),Crumb (1994)
3534,106441,2372,"Book Thief, The (2013)",Fletch Lives (1989)
3535,106487,72998,The Hunger Games: Catching Fire (2013),Avatar (2009)
3536,106489,60069,"Hobbit: The Desolation of Smaug, The (2013)",WALL·E (2008)
3537,106696,86332,Frozen (2013),Thor (2011)
3538,106766,914,Inside Llewyn Davis (2013),My Fair Lady (1964)
3539,106782,70286,"Wolf of Wall Street, The (2013)",District 9 (2009)
3540,106916,51255,American Hustle (2013),Hot Fuzz (2007)
3541,106918,55442,"Secret Life of Walter Mitty, The (2013)",Persepolis (2007)
3542,106920,104913,Her (2013),Rush (2013)
3543,107069,609,Lone Survivor (2013),Homeward Bound II: Lost in San Francisco (1996)
3544,107141,106920,Saving Mr. Banks (2013),Her (2013)
3545,107348,80846,Anchorman 2: The Legend Continues (2013),Devil (2010)
3546,107406,165549,Snowpiercer (2013),Manchester by the Sea (2016)
3547,107771,1371,Only Lovers Left Alive (2013),Star Trek: The Motion Picture (1979)
3548,108188,3063,Jack Ryan: Shadow Recruit (2014),Poison Ivy (1992)
3549,108190,1,Divergent (2014),Toy Story (1995)
3550,108727,6863,Nymphomaniac: Volume I (2013),School of Rock (2003)
3551,108729,112290,Enemy (2013),Boyhood (2014)
3552,108932,1,The Lego Movie (2014),Toy Story (1995)
3553,108945,836,RoboCop (2014),Chain Reaction (1996)
3554,109374,142488,"Grand Budapest Hotel, The (2014)",Spotlight (2015)
3555,109487,5952,Interstellar (2014),"Lord of the Rings: The Two Towers, The (2002)"
3556,109578,1,Non-Stop (2014),Toy Story (1995)
3557,109673,1136,300: Rise of an Empire (2014),Monty Python and the Holy Grail (1975)
3558,109848,183869,Under the Skin (2013),Hereditary (2018)
3559,110102,59315,Captain America: The Winter Soldier (2014),Iron Man (2008)
3560,110127,2707,Noah (2014),Arlington Road (1999)
3561,110501,167746,The Raid 2: Berandal (2014),The Lego Batman Movie (2017)
3562,110553,4678,The Amazing Spider-Man 2 (2014),UHF (1989)
3563,110730,1089,Transcendence (2014),Reservoir Dogs (1992)
3564,110882,5669,Locke (2013),Bowling for Columbine (2002)
3565,111113,1961,Neighbors (2014),Rain Man (1988)
3566,111360,953,Lucy (2014),It's a Wonderful Life (1946)
3567,111362,293,X-Men: Days of Future Past (2014),Léon: The Professional (a.k.a. The Professional) (Léon) (1994)
3568,111364,96610,Godzilla (2014),Looper (2012)
3569,111443,166946,Chef (2014),The Founder (2016)
3570,111622,2918,Begin Again (2013),Ferris Bueller's Day Off (1986)
3571,111659,8970,Maleficent (2014),Finding Neverland (2004)
3572,111743,1213,A Million Ways to Die in the West (2014),Goodfellas (1990)
3573,111759,5377,Edge of Tomorrow (2014),About a Boy (2002)
3574,111781,165,Mission: Impossible - Rogue Nation (2015),Die Hard: With a Vengeance (1995)
3575,111921,48516,The Fault in Our Stars (2014),"Departed, The (2006)"
3576,112138,103228,22 Jump Street (2014),Pacific Rim (2013)
3577,112171,63082,"Equalizer, The (2014)",Slumdog Millionaire (2008)
3578,112175,79139,How to Train Your Dragon 2 (2014),"Sorcerer's Apprentice, The (2010)"
3579,112183,30812,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),"Aviator, The (2004)"
3580,112290,527,Boyhood (2014),Schindler's List (1993)
3581,112370,1,Transformers: Age of Extinction (2014),Toy Story (1995)
3582,112552,5618,Whiplash (2014),Spirited Away (Sen to Chihiro no kamikakushi) (2001)
3583,112556,5956,Gone Girl (2014),Gangs of New York (2002)
3584,112623,8914,Dawn of the Planet of the Apes (2014),Primer (2004)
3585,112804,74795,I Origins (2014),Green Zone (2010)
3586,112852,4306,Guardians of the Galaxy (2014),Shrek (2001)
3587,112897,6934,The Expendables 3 (2014),"Matrix Revolutions, The (2003)"
3588,113345,79293,Jupiter Ascending (2015),Salt (2010)
3589,113348,8949,Teenage Mutant Ninja Turtles (2014),Sideways (2004)
3590,113378,2710,"Giver, The (2014)","Blair Witch Project, The (1999)"
3591,113573,905,Sin City: A Dame to Kill For (2014),It Happened One Night (1934)
3592,113741,79132,Coherence (2013),Inception (2010)
3593,114180,187595,"Maze Runner, The (2014)",Solo: A Star Wars Story (2018)
3594,114662,1,American Sniper (2014),Toy Story (1995)
3595,114795,4027,Dracula Untold (2014),"O Brother, Where Art Thou? (2000)"
3596,114935,48780,Predestination (2014),"Prestige, The (2006)"
3597,115122,61248,What We Do in the Shadows (2014),Death Race (2008)
3598,115149,96610,John Wick (2014),Looper (2012)
3599,115210,48394,Fury (2014),"Pan's Labyrinth (Laberinto del fauno, El) (2006)"
3600,115569,1200,Nightcrawler (2014),Aliens (1986)
3601,115617,95309,Big Hero 6 (2014),Seeking a Friend for the End of the World (2012)
3602,115713,91500,Ex Machina (2015),The Hunger Games (2012)
3603,116161,33171,Foxcatcher (2014),Mysterious Skin (2004)
3604,116797,2115,The Imitation Game (2014),Indiana Jones and the Temple of Doom (1984)
3605,116799,6863,Inherent Vice (2014),School of Rock (2003)
3606,116823,106782,The Hunger Games: Mockingjay - Part 1 (2014),"Wolf of Wall Street, The (2013)"
3607,116897,427,Wild Tales (2014),Boxing Helena (1993)
3608,116977,52694,Dumb and Dumber To (2014),Mr. Bean's Holiday (2007)
3609,117176,1225,The Theory of Everything (2014),Amadeus (1984)
3610,117444,1265,Song of the Sea (2014),Groundhog Day (1993)
3611,117529,2294,Jurassic World (2015),Antz (1998)
3612,117533,4679,Citizenfour (2014),Uncle Buck (1989)
3613,117590,7573,Horrible Bosses 2 (2014),Never Say Never Again (1983)
3614,117881,33646,Still Alice (2014),"Longest Yard, The (2005)"
3615,117895,27904,Maze Runner: Scorch Trials (2015),"Scanner Darkly, A (2006)"
3616,118696,1625,The Hobbit: The Battle of the Five Armies (2014),"Game, The (1997)"
3617,118900,1,Wild (2014),Toy Story (1995)
3618,118997,88405,Into the Woods (2014),Friends with Benefits (2011)
3619,119141,87869,The Interview (2014),Horrible Bosses (2011)
3620,119145,3033,Kingsman: The Secret Service (2015),Spaceballs (1987)
3621,119155,160271,Night at the Museum: Secret of the Tomb (2014),Central Intelligence (2016)
3622,120466,2159,Chappie (2015),Henry: Portrait of a Serial Killer (1986)
3623,120635,158966,Taken 3 (2015),Captain Fantastic (2016)
3624,120799,90717,Terminator Genisys (2015),Tower Heist (2011)
3625,121231,2026,It Follows (2014),Disturbing Behavior (1998)
3626,122882,33794,Mad Max: Fury Road (2015),Batman Begins (2005)
3627,122886,90405,Star Wars: Episode VII - The Force Awakens (2015),In Time (2011)
3628,122890,55269,Warcraft (2016),"Darjeeling Limited, The (2007)"
3629,122892,7438,Avengers: Age of Ultron (2015),Kill Bill: Vol. 2 (2004)
3630,122896,446,Pirates of the Caribbean: Dead Men Tell No Tales (2017),Farewell My Concubine (Ba wang bie ji) (1993)
3631,122898,1232,Justice League (2017),Stalker (1979)
3632,122900,1088,Ant-Man (2015),Dirty Dancing (1987)
3633,122902,81788,Fantastic Four (2015),"Next Three Days, The (2010)"
3634,122904,68237,Deadpool (2016),Moon (2009)
3635,122906,3616,Black Panther (2017),Loser (2000)
3636,122910,7481,Captain Marvel (2018),Enemy Mine (1985)
3637,122912,8798,Avengers: Infinity War - Part I (2018),Collateral (2004)
3638,122914,1682,Avengers: Infinity War - Part II (2019),"Truman Show, The (1998)"
3639,122916,858,Thor: Ragnarok (2017),"Godfather, The (1972)"
3640,122918,109374,Guardians of the Galaxy 2 (2017),"Grand Budapest Hotel, The (2014)"
3641,122920,111759,Captain America: Civil War (2016),Edge of Tomorrow (2014)
3642,122922,3527,Doctor Strange (2016),Predator (1987)
3643,122924,3298,X-Men: Apocalypse (2016),Boiler Room (2000)
3644,122926,1,Untitled Spider-Man Reboot (2017),Toy Story (1995)
3645,125916,3703,Fifty Shades of Grey (2015),"Road Warrior, The (Mad Max 2) (1981)"
3646,127098,1,Louis C.K.: Live at The Comedy Store (2015),Toy Story (1995)
3647,127108,89039,Brooklyn (2015),Another Earth (2011)
3648,127202,3083,Me and Earl and the Dying Girl (2015),All About My Mother (Todo sobre mi madre) (1999)
3649,128360,3986,The Hateful Eight (2015),"6th Day, The (2000)"
3650,128838,1752,Crimson Peak (2015),Hard Rain (1998)
3651,129354,2455,Focus (2015),"Fly, The (1986)"
3652,130073,49286,Cinderella (2015),"Holiday, The (2006)"
3653,130490,91630,Insurgent (2015),Mission: Impossible - Ghost Protocol (2011)
3654,130520,2064,Home (2015),Roger & Me (1989)
3655,130634,1,Furious 7 (2015),Toy Story (1995)
3656,132046,118696,Tomorrowland (2015),The Hobbit: The Battle of the Five Armies (2014)
3657,132480,8972,The Age of Adaline (2015),National Treasure (2004)
3658,132796,85367,San Andreas (2015),Just Go with It (2011)
3659,133419,31878,Pitch Perfect 2 (2015),Kung Fu Hustle (Gong fu) (2004)
3660,133771,86882,The Lobster (2015),Midnight in Paris (2011)
3661,134130,3793,The Martian (2015),X-Men (2000)
3662,134170,53550,Kung Fury (2015),Rescue Dawn (2006)
3663,134368,2571,Spy (2015),"Matrix, The (1999)"
3664,134393,3301,Trainwreck (2015),"Whole Nine Yards, The (2000)"
3665,134853,6377,Inside Out (2015),Finding Nemo (2003)
3666,135133,166635,The Hunger Games: Mockingjay - Part 2 (2015),Passengers (2016)
3667,135137,1441,Pixels (2015),Benny & Joon (1993)
